1686	강병호	6 	1 	0 	0 	0 	6 	0 	0 	0 	0 	0 
925	강보경	11 	1 	0 	0 	0 	11 	0 	0 	0 	0 	0 
7061	강봉균	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7062	강부자	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
2001	강북삼성병원	5 	1 	0 	0 	0 	0 	5 	0 	0 	0 	0 
7063	강산	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7064	강산의꽃님아씨	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
4363	강삼재	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
7065	강상원	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
1687	강서	6 	3 	0 	0 	0 	0 	6 	0 	0 	0 	0 
2473	강서구	4 	4 	0 	0 	1 	0 	2 	1 	0 	0 	0 
7066	강서중학교	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7067	강서청소년복지교민회	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7068	강석우	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7069	강석창	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7070	강선영	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7071	강성구	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7072	강성용	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
2002	강성은	5 	1 	0 	0 	0 	5 	0 	0 	0 	0 	0 
7073	강송원	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
2003	강쇠	5 	1 	0 	0 	0 	5 	0 	0 	0 	0 	0 
7074	강수	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
4364	강수림	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
1450	강수연	7 	2 	0 	0 	0 	0 	0 	7 	0 	0 	0 
3150	강승구	3 	2 	0 	0 	0 	0 	2 	1 	0 	0 	0 
4365	강신옥	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
7075	강신우	1 	1 	0 	0 	0 	0 	0 	0 	0 	1 	0 
4366	강신조	2 	2 	0 	0 	0 	0 	1 	1 	0 	0 	0 
7076	강신중	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7077	강신후	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
2474	강암	4 	1 	0 	0 	0 	0 	0 	0 	4 	0 	0 
7078	강애숙	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
2004	강영걸	5 	2 	0 	0 	4 	0 	0 	1 	0 	0 	0 
7079	강영균	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7080	강영기	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7081	강영주	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7082	강영훈	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7083	강옥구	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
